"Brand","Retailer ID","Invoice Date","Region","State","City","Units Sold","Operating Profit","Operating Margin","Sales Method","Product Name","Product ID"
"NIKE","1197831","2021-08-20 00:00:00","South","Oklahoma","Oklahoma City","675","162000","0","Online","Nike Free X Metcon 2","AQ8306-407"
"NIKE","1197831","2021-08-20 00:00:00","South","Oklahoma","Oklahoma City","450","86625","0","Online","Nike Air Max 90","CD0881-104"
"NIKE","1197831","2021-08-20 00:00:00","South","Oklahoma","Oklahoma City","375","75000","0","Online","Air Jordan 4 Retro SE","CT5342-007"
"NIKE","1197831","2021-08-20 00:00:00","South","Oklahoma","Oklahoma City","325","52000","0","Online","Nike Air Max 95 Essential","CI3705-600"
"NIKE","1197831","2021-08-20 00:00:00","South","Oklahoma","Oklahoma City","300","52500","0","Online","Nike SB Zoom Stefan Janoski Canvas RM Premium","AQ7878-003"
"NIKE","1197831","2021-08-20 00:00:00","South","Oklahoma","Oklahoma City","475","104500","0","Online","Nike Phantom Venom Academy IC","AO0570-810"
"NIKE","1197831","2021-09-19 00:00:00","South","Oklahoma","Oklahoma City","575","115000","0","Online","Nike Air Max 270 React","CT5528-001"
"NIKE","1197831","2021-09-19 00:00:00","South","Oklahoma","Oklahoma City","375","52500","0","Online","Nike Zoom Rival Fly","CD7288-001"
"NIKE","1197831","2021-09-19 00:00:00","South","Oklahoma","Oklahoma City","275","16500","0","Online","Nike Mercurial Superfly 7 Academy MDS TF","BQ5435-703"
"NIKE","1197831","2021-09-19 00:00:00","South","Oklahoma","Oklahoma City","250","15000","0","Online","Nike Pegasus 36 FlyEase (Extra Wide)","BV0612-001"
"NIKE","1197831","2021-09-19 00:00:00","South","Oklahoma","Oklahoma City","250","21875","0","Online","Nike ISPA Air Max 720","CD2182-001"
"NIKE","1197831","2021-09-19 00:00:00","South","Oklahoma","Oklahoma City","350","42000","0","Online","Air Jordan OG","133000-106"
"NIKE","1197831","2021-10-21 00:00:00","South","Oklahoma","Oklahoma City","525","63000","0","Online","Nike Air Max 270 React ENG","CJ0579-400"
"NIKE","1197831","2021-10-21 00:00:00","South","Oklahoma","Oklahoma City","350","24500","0","Online","Nike Epic Phantom React Flyknit","BV0417-401"
"NIKE","1197831","2021-10-21 00:00:00","South","Oklahoma","Oklahoma City","225","18000","0","Online","Nike Air Zoom Pegasus 36","AQ2203-003"
"NIKE","1197831","2021-10-21 00:00:00","South","Oklahoma","Oklahoma City","200","16000","0","Online","Jordan Aerospace 720","BV5502-600"
"NIKE","1197831","2021-10-21 00:00:00","South","Oklahoma","Oklahoma City","200","21000","0","Online","Nike Air Max Plus III","CD7005-001"
"NIKE","1197831","2021-10-21 00:00:00","South","Oklahoma","Oklahoma City","325","39000","0","Online","Jordan Hydro 8","CD2803-001"
"NIKE","1197831","2021-11-20 00:00:00","South","Oklahoma","Oklahoma City","475","47500","0","Online","Nike x Undercover React","CJ6971-001"
"NIKE","1197831","2021-11-20 00:00:00","South","Oklahoma","Oklahoma City","300","15750","0","Online","Nike Air Max 90/1","AJ7695-100"
"NIKE","1197831","2021-11-20 00:00:00","South","Oklahoma","Oklahoma City","245","24500","0","Online","Nike Air Max 98","640744-016"
"NIKE","1197831","2021-11-20 00:00:00","South","Oklahoma","Oklahoma City","300","66000","0","Online","Nike Air Max 200","AQ2568-100"
"NIKE","1197831","2021-11-20 00:00:00","South","Oklahoma","Oklahoma City","275","72187","0","Online","Nike Air Max 90","CT2007-100"
"NIKE","1197831","2021-11-20 00:00:00","South","Oklahoma","Oklahoma City","375","112500","0","Online","Nike Air Max 270 React","CI3866-100"
"NIKE","1197831","2021-12-19 00:00:00","South","Oklahoma","Oklahoma City","625","175000","0","Online","Nike Air Max 1 Premium","CU8861-460"
"NIKE","1197831","2021-12-19 00:00:00","South","Oklahoma","Oklahoma City","425","89250","0","Online","Nike Tiempo Legend 8 Club MG","AT6107-606"
"NIKE","1197831","2021-12-19 00:00:00","South","Oklahoma","Oklahoma City","375","90000","0","Online","Nike Air Zoom Terra Kiger 6","CJ0219-400"
"NIKE","1197831","2021-12-19 00:00:00","South","Oklahoma","Oklahoma City","325","78000","0","Online","Nike Air Max 97 Utility","BQ5615-002"
"NIKE","1197831","2021-12-19 00:00:00","South","Oklahoma","Oklahoma City","325","79625","0","Online","Jordan Jumpman 2020 PF","BQ3448-400"
"NIKE","1197831","2021-12-19 00:00:00","South","Oklahoma","Oklahoma City","425","127500","0","Online","Nike ACG React Terra Gobe","BV6344-001"
"NIKE","1197831","2021-01-16 00:00:00","South","Oklahoma","Oklahoma City","550","48125","0","Online","Nike Air Max 90 SP","CQ6639-001"
"NIKE","1197831","2021-01-16 00:00:00","South","Oklahoma","Oklahoma City","350","30625","0","Online","Nike Air Force 1 '07 Essential","AO2132-401"
"NIKE","1197831","2021-01-16 00:00:00","South","Oklahoma","Oklahoma City","350","18375","0","Online","Nike Joyride Dual Run","CD4363-103"
"NIKE","1197831","2021-01-16 00:00:00","South","Oklahoma","Oklahoma City","200","14000","0","Online","Jordan Proto-React Z","CI3794-600"
"NIKE","1197831","2021-01-16 00:00:00","South","Oklahoma","Oklahoma City","250","30625","0","Online","Nike Air Max 270 React LX","CK4126-001"
"NIKE","1197831","2021-01-16 00:00:00","South","Oklahoma","Oklahoma City","350","30625","0","Online","Nike AF-1 Shadow SE","CQ3317-001"
"NIKE","1197831","2021-02-14 00:00:00","South","Oklahoma","Oklahoma City","600","52500","0","Online","NikeCourt Air Zoom Vapor X","AA8030-108"
"NIKE","1197831","2021-02-14 00:00:00","South","Oklahoma","Oklahoma City","250","21875","0","Online","Nike Bella Kai","AO3622-006"
"NIKE","1197831","2021-02-14 00:00:00","South","Oklahoma","Oklahoma City","300","15750","0","Online","Nike Mercurial Vapor 13 Club Neymar Jr. MG","AT7967-104"
"NIKE","1197831","2021-02-14 00:00:00","Midwest","Kansas","Wichita","150","10500","0","Online","Nike Mercurial Vapor 13 Club Neymar Jr. TF","AT8000-104"
"NIKE","1197831","2021-02-14 00:00:00","Midwest","Kansas","Wichita","225","27562","0","Online","Nike Mercurial Vapor 13 Elite Neymar Jr. FG","AT7898-104"
"NIKE","1197831","2021-02-14 00:00:00","Midwest","Kansas","Wichita","325","22750","0","Online","Nike Mercurial Vapor 13 Academy Neymar Jr. TF","AT7995-104"
"NIKE","1197831","2021-03-12 00:00:00","Midwest","Kansas","Wichita","545","38150","0","Online","Nike Mercurial Vapor 13 Academy Neymar Jr. MG","AT7960-104"
"NIKE","1197831","2021-03-12 00:00:00","Midwest","Kansas","Wichita","225","15750","0","Online","LeBron 17","BQ3177-100"
"NIKE","1197831","2021-03-12 00:00:00","Midwest","Kansas","Wichita","250","8750","0","Online","Nike Benassi","343881-412"
"NIKE","1197831","2021-03-12 00:00:00","Midwest","Kansas","Wichita","100","7000","0","Online","Nike Air Max Dia Icon Clash","AQ4312-107"
"NIKE","1197831","2021-03-12 00:00:00","Midwest","Kansas","Wichita","150","18375","0","Online","Air Jordan XXXIV PF","BQ3381-600"
"NIKE","1197831","2021-03-12 00:00:00","Midwest","Kansas","Wichita","250","21875","0","Online","LeBron Witness 4 EP","CD0188-101"
"NIKE","1197831","2021-04-13 00:00:00","Midwest","Kansas","Wichita","500","43750","0","Online","Nike Air Zoom Winflo 5","AA7406-006"
"NIKE","1197831","2021-04-13 00:00:00","Midwest","Kansas","Wichita","200","17500","0","Online","Nike Air Max 90","CD0917-300"
"NIKE","1197831","2021-04-13 00:00:00","Midwest","Kansas","Wichita","200","10500","0","Online","PG 3 NASA","CI2666-400"
"NIKE","1197831","2021-04-13 00:00:00","Midwest","Kansas","Wichita","125","8750","0","Online","Nike React Sertu","AT5301-003"
"NIKE","1197831","2021-04-13 00:00:00","Midwest","Kansas","Wichita","150","21000","0","Online","Nike React Element 55 SE","CD2153-001"
"NIKE","1197831","2021-04-13 00:00:00","Midwest","Kansas","Wichita","300","31500","0","Online","Nike SB Zoom Stefan Janoski Mid RM","AT7324-001"
"NIKE","1197831","2021-05-12 00:00:00","Midwest","Kansas","Wichita","570","79800","0","Online","Nike Zoom Rival Fly 2","CJ0710-004"
"NIKE","1197831","2021-05-12 00:00:00","Midwest","Kansas","Wichita","275","38500","0","Online","Nike Precision 4","CK1069-001"
"NIKE","1197831","2021-05-12 00:00:00","Midwest","Kansas","Wichita","250","30625","0","Online","Nike Renew Run Special Edition","CT3509-001"
"NIKE","1197831","2021-05-12 00:00:00","Midwest","Kansas","Wichita","200","24500","0","Online","Kyrie Flytrap 3 EP","CD0191-009"
"NIKE","1197831","2021-05-12 00:00:00","Midwest","Kansas","Wichita","225","35437","0","Online","Nike Mercurial Vapor 13 Club Neymar Jr IC","AT7998-104"
"NIKE","1197831","2021-05-12 00:00:00","Midwest","Kansas","Wichita","325","51187","0","Online","Nike Air Max Alpha Savage","AT3378-471"
"NIKE","1197831","2021-06-14 00:00:00","Midwest","Kansas","Wichita","575","80500","0","Online","Jordan Max 200","CD6105-007"
"NIKE","1197831","2021-06-14 00:00:00","Midwest","Kansas","Wichita","325","39812","0","Online","Nike React Vision","CD4373-001"
"NIKE","1197831","2021-06-14 00:00:00","Midwest","Kansas","Wichita","300","42000","0","Online","Nike Phantom Vision 2 Club Dynamic Fit TF","CD4173-606"
"NIKE","1197831","2021-06-14 00:00:00","Midwest","Kansas","Wichita","275","38500","0","Online","Jordan Trunner NXT React","AV1201-600"
"NIKE","1197831","2021-06-14 00:00:00","Midwest","Kansas","Wichita","275","52937","0","Online","Kyrie Low 2","AV6337-003"
"NIKE","1197831","2021-06-14 00:00:00","Midwest","Kansas","Wichita","450","94500","0","Online","Nike Zoom Pegasus Turbo 2","CN6928-300"
"NIKE","1197831","2021-07-12 00:00:00","Midwest","Kansas","Wichita","675","129937","0","Online","Nike React Infinity Run Flyknit","CD4372-004"
"NIKE","1197831","2021-07-12 00:00:00","Midwest","Kansas","Wichita","425","74375","0","Online","Nike Tiempo Legend 8 Academy MG","AT5292-606"
"NIKE","1197831","2021-07-12 00:00:00","Midwest","Kansas","Wichita","350","55125","0","Online","Kyrie 5","AQ2456-007"
"NIKE","1197831","2021-07-12 00:00:00","Midwest","Kansas","Wichita","300","47250","0","Online","Nike Flex 2020 RN","CJ0217-001"
"NIKE","1197831","2021-07-12 00:00:00","Midwest","Kansas","Wichita","325","68250","0","Online","Nike Air Force 1 '07","315122-001"
"NIKE","1197831","2021-07-12 00:00:00","Midwest","Kansas","Wichita","500","113750","0","Online","Nike SB Chron Solarsoft Premium","CK0980-002"
"NIKE","1197831","2021-08-13 00:00:00","Midwest","Kansas","Wichita","650","136500","0","Online","LeBron Soldier 13 SFG","AR4225-003"
"NIKE","1197831","2021-08-13 00:00:00","Midwest","Kansas","Wichita","425","81812","0","Online","NikeCourt Air Max Vapor Wing Premium","CT3890-101"
"NIKE","1197831","2021-08-13 00:00:00","Midwest","Kansas","Wichita","350","61250","0","Online","Nike Mercurial Vapor 13 Club TF","AT7999-414"
"NIKE","1197831","2021-08-13 00:00:00","Midwest","Kansas","Wichita","300","42000","0","Online","Nike Phantom Vision 2 Elite Dynamic Fit FG","CD4161-606"
"NIKE","1197831","2021-08-13 00:00:00","Midwest","Kansas","Wichita","275","48125","0","Online","Nike Air Skarn","CD2189-002"
"NIKE","1197831","2021-08-13 00:00:00","Midwest","Kansas","Wichita","450","86625","0","Online","Nike Air Max 270 SE","CD6615-100"
"NIKE","1197831","2021-09-12 00:00:00","Midwest","Kansas","Wichita","550","96250","0","Online","Nike Zoom KD11 EP","AO2605-600"
"NIKE","1197831","2021-09-12 00:00:00","Midwest","Kansas","Wichita","350","49000","0","Online","Nike SB Blazer Low XT","864348-019"
"NIKE","1197831","2021-09-12 00:00:00","Midwest","Kansas","Wichita","250","13125","0","Online","Nike Air Max 720 Horizon","BQ5808-100"
"NIKE","1197831","2021-09-12 00:00:00","Midwest","Kansas","Wichita","225","11812","0","Online","Nike React Metcon AMP","CN5501-046"
"NIKE","1197831","2021-09-12 00:00:00","Midwest","Kansas","Wichita","225","19687","0","Online","Nike Huarache Type","BQ5102-400"
"NIKE","1197831","2021-09-12 00:00:00","Midwest","Kansas","Wichita","325","34125","0","Online","Nike Air Max 95 Premium","CJ0588-001"
"NIKE","1197831","2021-10-14 00:00:00","Midwest","Kansas","Wichita","500","52500","0","Online","Nike Free RN 5.0","BV7774-100"
"NIKE","1197831","2021-10-14 00:00:00","Midwest","Kansas","Wichita","325","22750","0","Online","Nike Zoom Vomero 5 SE SP","CI1694-300"
"NIKE","1197831","2021-10-14 00:00:00","Midwest","Kansas","Wichita","200","14000","0","Online","Nike Benassi JDI","631261-035"
"NIKE","1197831","2021-10-14 00:00:00","Midwest","Kansas","Wichita","175","12250","0","Online","Kyrie 6 'Enlightenment'","BQ4630-500"
"NIKE","1197831","2021-10-14 00:00:00","Midwest","Kansas","Wichita","175","18375","0","Online","Nike Tiempo Legend 8 Academy IC","AT6099-606"
"NIKE","1197831","2021-10-14 00:00:00","Midwest","Kansas","Wichita","300","31500","0","Online","Nike Mercurial Vapor 13 Academy MG","AT5269-606"
"NIKE","1197831","2021-11-13 00:00:00","Midwest","Kansas","Wichita","450","39375","0","Online","Nike React Presto Premium","CN7664-800"
"NIKE","1197831","2021-11-13 00:00:00","Midwest","Kansas","Wichita","275","14437","0","Online","Zoom Freak 1 'Employee of the Month'","CD4962-001"
"NIKE","1197831","2021-11-13 00:00:00","Midwest","Kansas","Wichita","220","19250","0","Online","Nike ZoomX Vaporfly NEXT%","AO4568-600"
"NIKE","1197831","2021-11-13 00:00:00","Midwest","Kansas","Wichita","275","52937","0","Online","Nike SB Check","705265-006"
"NIKE","1197831","2021-11-13 00:00:00","Midwest","Kansas","Wichita","250","65625","0","Online","Nike Free RN Flyknit 3.0 2020","CJ0266-001"
"NIKE","1197831","2021-11-13 00:00:00","Midwest","Kansas","Wichita","350","91875","0","Online","Nike Air Zoom Structure 22","AA1636-406"
"NIKE","1197831","2021-12-12 00:00:00","Midwest","Kansas","Wichita","600","147000","0","Online","Nike Drop-Type Mid","BQ5190-101"
"NIKE","1197831","2021-12-12 00:00:00","Midwest","Kansas","Wichita","400","84000","0","Online","Nike iSPA React","CT2692-002"
"NIKE","1197831","2021-12-12 00:00:00","Midwest","Kansas","Wichita","350","73500","0","Online","Nike PhantomVNM Club FG","AO0577-717"
"NIKE","1197831","2021-12-12 00:00:00","Midwest","Kansas","Wichita","300","63000","0","Online","Nike Air Max 90","CU3005-171"
"NIKE","1197831","2021-12-12 00:00:00","Midwest","Kansas","Wichita","300","73500","0","Online","NikeCourt Air Zoom Zero","AA8018-101"
"NIKE","1197831","2021-12-12 00:00:00","Midwest","Kansas","Wichita","400","105000","0","Online","Nike Air Force Max II","AV6243-400"
"NIKE","1185732","2021-01-12 00:00:00","Midwest","Kansas","Wichita","475","66500","0","Online","Nike Air Max 270 React","CT2535-001"
"NIKE","1185732","2021-01-12 00:00:00","Midwest","Kansas","Wichita","275","33000","0","Online","Nike Mercurial Superfly 7 Academy MDS IC","BQ5430-401"
"NIKE","1185732","2021-01-12 00:00:00","Midwest","Kansas","Wichita","275","24750","0","Online","Nike Air Max 1 Print","AQ0927-100"
"NIKE","1185732","2021-01-12 00:00:00","Midwest","Kansas","Wichita","125","13125","0","Online","Nike Air Max 97 SE","AQ4126-100"
"NIKE","1185732","2021-01-12 00:00:00","Midwest","Kansas","Wichita","175","30625","0","Online","NikeCourt Air Zoom Resistance","918194-003"
"NIKE","1185732","2021-01-12 00:00:00","Midwest","Kansas","Wichita","275","44000","0","Online","Nike Phantom Venom Club IC","AO0578-717"
"NIKE","1185732","2021-02-12 00:00:00","Midwest","Kansas","Wichita","525","73500","0","Online","Nike Benassi JDI SE","CK0986-002"
"NIKE","1185732","2021-02-12 00:00:00","Midwest","Kansas","Wichita","175","21000","0","Online","Nike Mercurial Superfly 7 Elite MDS FG","BQ5469-703"
"NIKE","1185732","2021-02-12 00:00:00","Midwest","Kansas","Wichita","225","20250","0","Online","Nike Mercurial Vapor 13 Club IC","AT7997-606"
"NIKE","1185732","2021-02-12 00:00:00","Midwest","South Dakota","Sioux Falls","100","10500","0","Online","Nike Air VaporMax 360","CT5063-100"
"NIKE","1185732","2021-02-12 00:00:00","Midwest","South Dakota","Sioux Falls","175","30625","0","Online","Nike Solarsoft","488161-602"
"NIKE","1185732","2021-02-12 00:00:00","Midwest","South Dakota","Sioux Falls","275","38500","0","Online","Air Jordan 11 Retro Low","528895-003"
"NIKE","1185732","2021-03-11 00:00:00","Midwest","South Dakota","Sioux Falls","495","69300","0","Online","Nike Zoom Fly 3 Premium","CD4570-300"
"NIKE","1185732","2021-03-11 00:00:00","Midwest","South Dakota","Sioux Falls","200","24000","0","Online","Nike Zoom Gravity","BQ3203-007"
"NIKE","1185732","2021-03-11 00:00:00","Midwest","South Dakota","Sioux Falls","225","20250","0","Online","Nike MX-720-818","CU3013-070"
"NIKE","1185732","2021-03-11 00:00:00","Midwest","South Dakota","Sioux Falls","75","7875","0","Online","Nike Mercurial Vapor 13 Elite SE FG","CD6720-808"
"NIKE","1185732","2021-03-11 00:00:00","Midwest","South Dakota","Sioux Falls","125","21875","0","Online","Nike Air Max 720 BETRUE","CJ5472-900"
"NIKE","1185732","2021-03-11 00:00:00","Midwest","South Dakota","Sioux Falls","225","36000","0","Online","Nike Air Force 1 Mid '07","315123-111"
"NIKE","1185732","2021-04-12 00:00:00","Midwest","South Dakota","Sioux Falls","450","63000","0","Online","Nike Air Max 2017","849559-004"
"NIKE","1185732","2021-04-12 00:00:00","Midwest","South Dakota","Sioux Falls","150","18000","0","Online","Nike EXP-X14 SE","AO3095-100"
"NIKE","1185732","2021-04-12 00:00:00","Midwest","South Dakota","Sioux Falls","150","13500","0","Online","NikeCourt Lite 2","AR8836-009"
"NIKE","1185732","2021-04-12 00:00:00","Midwest","South Dakota","Sioux Falls","75","7875","0","Online","Air Max 200 20","CT5062-100"
"NIKE","1185732","2021-04-12 00:00:00","Midwest","South Dakota","Sioux Falls","100","21000","0","Online","Nike x Undercover Air Max 720","CN2408-001"
"NIKE","1185732","2021-04-12 00:00:00","Midwest","South Dakota","Sioux Falls","225","45000","0","Online","Air Jordan 13 Retro","414571-030"
"NIKE","1185732","2021-05-13 00:00:00","Midwest","South Dakota","Sioux Falls","495","103950","0","Online","Nike Cortez '72 S.D.","CJ2586-100"
"NIKE","1185732","2021-05-13 00:00:00","Midwest","South Dakota","Sioux Falls","200","30000","0","Online","Nike Xarr","BQ5240-200"
"NIKE","1185732","2021-05-13 00:00:00","Midwest","South Dakota","Sioux Falls","175","23625","0","Online","Nike Air Max 97 On Air Jasmine Lasode","CI1504-100"
"NIKE","1185732","2021-05-13 00:00:00","Midwest","South Dakota","Sioux Falls","100","13500","0","Online","Nike Air Force 1 GORE-TEX ®","CK2630-700"
"NIKE","1185732","2021-05-13 00:00:00","Midwest","South Dakota","Sioux Falls","125","24062","0","Online","Kyrie 6 EP 'Chinese New Year'","CD5029-001"
"NIKE","1185732","2021-05-13 00:00:00","Midwest","South Dakota","Sioux Falls","250","60000","0","Online","Nike Fly.By Mid","CD0189-001"
"NIKE","1185732","2021-06-12 00:00:00","Midwest","South Dakota","Sioux Falls","500","78750","0","Online","Nike Zoom KD12","CK1195-101"
"NIKE","1185732","2021-06-12 00:00:00","Midwest","South Dakota","Sioux Falls","250","30000","0","Online","Nike Mercurial Vapor 13 Academy MDS MG","CJ1292-401"
"NIKE","1185732","2021-06-12 00:00:00","Midwest","South Dakota","Sioux Falls","200","21000","0","Online","Nike Mercurial Vapor 13 Elite SE FG","CD6720-808"
"NIKE","1185732","2021-06-12 00:00:00","Midwest","South Dakota","Sioux Falls","175","18375","0","Online","Nike Epic React Flyknit 2","BQ8928-011"
"NIKE","1185732","2021-06-12 00:00:00","Midwest","South Dakota","Sioux Falls","175","27562","0","Online","Nike MX-720-818","BV5841-800"
"NIKE","1185732","2021-06-12 00:00:00","Midwest","South Dakota","Sioux Falls","325","71500","0","Online","Nike Mercurial Vapor 13 Club Neymar Jr. MG","AT7967-104"
"NIKE","1185732","2021-07-11 00:00:00","Midwest","South Dakota","Sioux Falls","550","96250","0","Online","Nike Air Streak Lite","CD4387-100"
"NIKE","1185732","2021-07-11 00:00:00","Midwest","South Dakota","Sioux Falls","300","40500","0","Online","Nike SB Zoom Stefan Janoski Canvas RM Premium","AQ7878-003"
"NIKE","1185732","2021-07-11 00:00:00","Midwest","South Dakota","Sioux Falls","225","27000","0","Online","Nike Air VaporMax LX","BV1712-001"
"NIKE","1185732","2021-07-11 00:00:00","Midwest","South Dakota","Sioux Falls","175","21000","0","Online","Nike Wildhorse 6","BV7106-400"
"NIKE","1185732","2021-07-11 00:00:00","Midwest","South Dakota","Sioux Falls","200","35000","0","Online","Nike Air Zoom Pegasus 36","AQ2210-002"
"NIKE","1185732","2021-07-11 00:00:00","Midwest","South Dakota","Sioux Falls","375","82500","0","Online","Nike Air Zoom Wildhorse 5","AQ2222-200"
"NIKE","1185732","2021-08-12 00:00:00","Midwest","South Dakota","Sioux Falls","525","91875","0","Online","Nike Air Max 720 Waves","BQ4430-400"
"NIKE","1185732","2021-08-12 00:00:00","Midwest","South Dakota","Sioux Falls","300","40500","0","Online","Nike Benassi JDI BETRUE","CD2717-001"
"NIKE","1185732","2021-08-12 00:00:00","Midwest","South Dakota","Sioux Falls","225","27000","0","Online","Kyrie 4","943806-602"
"NIKE","1185732","2021-08-12 00:00:00","Midwest","South Dakota","Sioux Falls","200","24000","0","Online","Air Jordan 5 Retro","CN2932-100"
"NIKE","1185732","2021-08-12 00:00:00","Midwest","South Dakota","Sioux Falls","175","30625","0","Online","Nike Flex 2020 RN","CI9994-001"
"NIKE","1185732","2021-08-12 00:00:00","Midwest","South Dakota","Sioux Falls","350","77000","0","Online","Nike Drop-Type Premium","CN6916-100"
"NIKE","1185732","2021-09-13 00:00:00","Midwest","South Dakota","Sioux Falls","475","74812","0","Online","Jordan Modero 2 VP","CU2708-901"
"NIKE","1185732","2021-09-13 00:00:00","Midwest","South Dakota","Sioux Falls","275","33000","0","Online","Nike React Metcon","BQ6044-100"
"NIKE","1185732","2021-09-13 00:00:00","Midwest","South Dakota","Sioux Falls","175","18375","0","Online","Nike Joyride Dual Run","CD4365-003"
"NIKE","1185732","2021-09-13 00:00:00","Midwest","South Dakota","Sioux Falls","150","15750","0","Online","Nike Classic Cortez","749571-154"
"NIKE","1185732","2021-09-13 00:00:00","Midwest","South Dakota","Sioux Falls","150","23625","0","Online","Nike React Element 55 Premium","CI3835-002"
"NIKE","1185732","2021-09-13 00:00:00","Midwest","South Dakota","Sioux Falls","225","45000","0","Online","Nike Mercurial Vapor 13 Academy MDS TF","CJ1306-401"
"NIKE","1185732","2021-10-12 00:00:00","Midwest","South Dakota","Sioux Falls","400","77000","0","Online","Jordan 'Why Not?' Zer0.2 SE","CW6565-900"
"NIKE","1185732","2021-10-12 00:00:00","Midwest","South Dakota","Sioux Falls","250","33750","0","Online","Nike Joyride CC","AO1742-004"
"NIKE","1185732","2021-10-12 00:00:00","Midwest","South Dakota","Sioux Falls","150","20250","0","Online","Nike Tiempo Legend 8 Club TF","AT6109-606"
"NIKE","1185732","2021-10-12 00:00:00","Midwest","South Dakota","Sioux Falls","125","16875","0","Online","Nike Phantom Vision 2 Academy Dynamic Fit TF","CD4172-606"
"NIKE","1185732","2021-10-12 00:00:00","Midwest","South Dakota","Sioux Falls","125","24062","0","Online","Nike Zoom Fly Flyknit","AR4561-200"
"NIKE","1185732","2021-10-12 00:00:00","Midwest","South Dakota","Sioux Falls","250","60000","0","Online","Nike Air Max 98 SE","CD0132-001"
"NIKE","1185732","2021-11-12 00:00:00","Midwest","South Dakota","Sioux Falls","400","77000","0","Online","Nike Air Max Tailwind IV SP","BV1357-003"
"NIKE","1185732","2021-11-12 00:00:00","Midwest","South Dakota","Sioux Falls","250","33750","0","Online","Jordan Proto-Lyte","AT3381-008"
"NIKE","1185732","2021-11-12 00:00:00","Midwest","South Dakota","Sioux Falls","195","26325","0","Online","Nike Mercurial Superfly 7 Academy TF","AT7978-414"
"NIKE","1185732","2021-11-12 00:00:00","Midwest","South Dakota","Sioux Falls","175","23625","0","Online","Nike x Hawkins High Cortez","CJ6106-100"
"NIKE","1185732","2021-11-12 00:00:00","Midwest","South Dakota","Sioux Falls","150","31500","0","Online","Nike Epic Phantom React Flyknit Icon Clash","CK0089-100"
"NIKE","1185732","2021-11-12 00:00:00","Midwest","South Dakota","Sioux Falls","250","65000","0","Online","Nike Air Max 2090","CT7695-401"
"NIKE","1185732","2021-12-11 00:00:00","Midwest","South Dakota","Sioux Falls","500","105000","0","Online","Nike Phantom Vision Academy Dynamic Fit MG","AO3258-080"
"NIKE","1185732","2021-12-11 00:00:00","Midwest","South Dakota","Sioux Falls","300","45000","0","Online","NikeCourt Air Max Vapor Wing MS","BQ0129-106"
"NIKE","1185732","2021-12-11 00:00:00","Midwest","South Dakota","Sioux Falls","250","37500","0","Online","LeBron x John Elliott Icon","AQ0114-101"
"NIKE","1185732","2021-12-11 00:00:00","Midwest","South Dakota","Sioux Falls","200","30000","0","Online","Nike Air Max 270 Flyknit","AO1023-005"
"NIKE","1185732","2021-12-11 00:00:00","Midwest","South Dakota","Sioux Falls","200","42000","0","Online","Air Jordan 13 Retro Chinese New Year","CW4409-100"
"NIKE","1185732","2021-12-11 00:00:00","Midwest","South Dakota","Sioux Falls","300","78000","0","Online","Nike Zoom Pegasus Turbo Shield","BQ1896-002"
"NIKE","1185732","2021-01-09 00:00:00","Midwest","South Dakota","Sioux Falls","475","58187","0","Online","Nike Air Wildwood ACG","AO3116-004"
"NIKE","1185732","2021-01-09 00:00:00","Midwest","South Dakota","Sioux Falls","275","28875","0","Online","Nike Air Max 720","CI3870-100"
"NIKE","1185732","2021-01-09 00:00:00","Midwest","South Dakota","Sioux Falls","275","20625","0","Online","LeBron 16 Low","CI2668-004"
"NIKE","1185732","2021-01-09 00:00:00","Midwest","South Dakota","Sioux Falls","125","11250","0","Online","Air Jordan 14 Retro","487471-003"
"NIKE","1185732","2021-01-09 00:00:00","Midwest","South Dakota","Sioux Falls","175","27562","0","Online","Nike Air Force 1 Type-2","CT2584-100"
"NIKE","1185732","2021-01-09 00:00:00","Midwest","South Dakota","Sioux Falls","275","38500","0","Online","Nike Free RN Flyknit 3.0","AQ5708-201"
"NIKE","1185732","2021-02-09 00:00:00","Midwest","South Dakota","Sioux Falls","525","64312","0","Online","Nike SB Air Max Stefan Janoski 2","AQ7477-009"
"NIKE","1185732","2021-02-09 00:00:00","Midwest","South Dakota","Sioux Falls","175","18375","0","Online","Nike Air Zoom Pegasus 36 Trail","AR5676-401"
"NIKE","1185732","2021-02-09 00:00:00","Midwest","South Dakota","Sioux Falls","225","16875","0","Online","Nike Tiempo Legend 8 Club IC","AT6110-004"
"NIKE","1185732","2021-02-09 00:00:00","Midwest","North Dakota","Fargo","100","9000","0","Online","Nike Flex TR 9","AQ7491-008"
"NIKE","1185732","2021-02-09 00:00:00","Midwest","North Dakota","Fargo","175","27562","0","Online","Nike Epic Phantom React","CI1291-400"
"NIKE","1185732","2021-02-09 00:00:00","Midwest","North Dakota","Fargo","275","27500","0","Online","Nike Metcon 5 AMP","CN5455-160"
"NIKE","1185732","2021-03-08 00:00:00","Midwest","North Dakota","Fargo","495","51975","0","Online","Nike SB Air Zoom Bruin Edge","CD5036-100"
"NIKE","1185732","2021-03-08 00:00:00","Midwest","North Dakota","Fargo","200","18000","0","Online","Nike ISPA Air Max 720","CQ6278-001"
"NIKE","1185732","2021-03-08 00:00:00","Midwest","North Dakota","Fargo","225","13500","0","Online","Nike x Undercover React Presto","CU3459-200"
